Year-Month,Areal Average Precipitation [cm/day],Total Precipitation Volume [cm/day],Outlet Precipitation  [cm/day],Areal Average Temperature [deg C],Outlet Temperature [deg C],Average Areal Runoff [cm/day],Total Runoff Volume [cm/day],Outlet Runoff [cm/day],Shallow GroundWater Discharge [cm/day],Snow Fall [cm/day],Snow Melt [cm/day],Areal Precipitation + Snow Melt [cm/day],Average Catchment Saturated Storage [cm],Total Areal Saturated storage Volume [cm],Outlet Catchment Saturated storage [cm],Average Areal Evapotranspiration [cm/day],Evapotranspiration [cm/day],Outlet Evapotranspiration [cm/day],Daylight hours [hours],Percolation [cm/day ?],Average Catchment Unsaturated Storage [cm],Total Areal Unsaturated Storage [cm],Outlet Catchment Unsaturated Storage [cm],Modeled Inflow [m3/day],Modeled Outflow [m3/day],Average Deep seepage [cm],Deep seepage [cm],Outlet Deep seepage [cm],Generated Flow [m3/day],Modeled Outflow [m3/s],Observed Flow [m3/s],Daily Demand [m3/day],Actual Daily Demand [m3/day],Reservoir Inflow [m3/s],Reservoir Outflow [m3/s],Reservoir Volume [m3],Generated SedLoad [tonne/day],Routed SedLoad [tonne/day],Sediment Concentration [??],MODFLOW GW Flow [m3/day],Basin Water Balance [% Volume Error]
2001-Nov,0.050316082740704246,36.20448449132907,0.05115643062142758,26.405029650661923,26.471011893205628,0.0,0.0,0.0,42.126542845016125,0.0,0.0,36.20448449132907,8.296921308774007,5969.975055436557,8.569480296720723,0.34475336252432603,248.06417922411603,0.3685787380538516,12.408634644234434,0.0,4.087471236544669,2941.103141014589,4.719270711264384,376291.09178237343,421265.4284501612,0.008305226535309313,5.975951006443002,0.0085780583550758,421265.4284501612,4.875757273728718,3.6352282682666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3612889169404469
2001-Dec,0.1801894967481357,129.65373067965032,0.19749820493347156,26.85211148263385,26.9178486478429,0.0,0.0,0.0,32.985745843626546,0.0,0.0,129.65373067965032,6.4966199239909175,4674.584396728349,6.710037899847203,0.175734955776319,126.44850581424836,0.1974982049334715,12.504114788698477,0.0,0.14635889854471448,105.31122821776238,0.22408316083911914,294641.84522377857,329857.4584362656,0.006503123047037955,4.679263660388739,0.006716754654501706,329857.45843626553,3.817794657827147,2.656649156935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04789134272906387
2002-Jan,0.7424258658664568,534.205849951416,0.7870771150344333,25.752230183676176,25.85800535716739,0.02559836149589571,18.4190706291183,0.047278808168088306,25.72072148859865,0.0,0.0,534.205849951416,5.0657563565305175,3645.0193945343267,5.232169580705669,0.3609514930810974,259.719398283066,0.36287721437521164,12.450466826643348,0.0,8.641363606080542,6217.815410482801,9.030928217401863,378774.84120771417,441397.92117716954,0.005070827183714233,3.648668062596923,0.005237406987693363,441397.9211771695,5.1087722358468675,10.170707495064514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31505917173314113
2002-Feb,0.3219893656601981,231.68455015650463,0.3351932638070658,26.209231236192945,26.322066867501697,0.0015610654411354024,1.1232505885800086,0.0031448859090037235,20.28905394561895,0.0,0.0,231.68455015650463,3.995976708451561,2875.2690767759455,4.127247010649369,0.36019366583654205,259.17411050969133,0.3623225115548059,12.280478288510734,0.0,11.40217098915322,8204.329515706297,12.025364813527128,190123.42341803285,214123.04534198955,0.003999976685136698,2.878147223999945,0.004131378389038409,214123.04534198952,2.4782759877545097,4.428030371892857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07196255961979307
2002-Mar,0.5892982582852473,424.0242580648253,0.6506014502911929,26.008408886073333,26.10239294577498,0.010827533031295333,7.790853944871277,0.020633146421207598,17.075035808674023,0.0,0.0,424.0242580648253,3.38211655966099,2433.5715314550293,4.214685753915926,0.3428646227701235,246.70515353263747,0.3446358982805899,12.049476620434053,0.01914825318797665,15.042153028653056,10823.445832390047,15.796288476377567,211592.69311322187,248658.89753545294,0.0033663346411141287,2.4222157940019007,0.00414276295972297,248658.89753545294,2.8779964992529283,6.148051623419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20850931216517288
2002-Apr,0.23487418436371296,169.00160549125042,0.25983461230339694,25.994694888411065,26.105109881343893,0.0,0.0,0.0,15.079550388831413,0.0,0.0,169.00160549125042,2.970812660058027,2137.6215122308136,4.6529906920061865,0.32871378991980965,236.52304911268976,0.3308277894882052,11.801830967325646,8.598821117923891E-4,14.95082464388946,10757.73131508887,15.660111239809057,126419.34287348746,150795.5038883141,0.0029729257036498835,2.139141933729942,0.004649321082875937,150795.5038883141,1.7453183320406724,5.6599122203666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11776971144660378
2002-May,0.6668122840242227,479.7987776590732,0.7104291923147439,25.186212669816054,25.294516116240057,0.03576924493660054,25.73743827092649,0.06260310209616661,30.42010020329737,0.0,0.0,479.7987776590732,6.217368573741966,4473.651600918869,8.49848360863344,0.3034992471905965,218.38015182276902,0.3054978273075771,11.596955491163309,0.22605856949274786,16.85868118058745,12130.512315361075,17.055241342326312,471839.2185405345,561575.3847422384,0.005997307311560778,4.315308500267755,0.008234887539890792,561575.3847422386,6.499715101183318,12.223248373258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792693937688228
2002-Jun,0.956603348136878,688.3153297217575,1.025690286415717,23.458257505490927,23.601905092816274,0.054540356631039975,39.244022750655134,0.09553616836593833,78.06131929290225,0.0,0.0,688.3153297217575,15.974965419139314,11494.642592652925,18.36869830247421,0.2705262075753781,194.65469792499508,0.2729243955405594,11.496333642849844,0.6006056997797132,17.7518404190905,12773.1770069928,17.769062128496678,1008892.9239896319,1173053.4204355741,0.015389749468828427,11.07355572255028,0.01775822000964401,1173053.4204355741,13.577007180967293,26.452086129599994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076593745605247
2002-Jul,0.45868200207393767,330.0405064542831,0.4995228800079066,23.418700605890724,23.532040865457063,0.00661423333408401,4.759212067440143,0.012173773573006638,120.72604814735709,0.0,0.0,330.0405064542831,23.96308329806732,17242.420919374665,26.777658154604957,0.27211503082324606,195.79792139358935,0.27403665890490425,11.543543622556387,0.1858052744949097,17.10391541708871,12306.96840312743,17.109571169368046,1106404.550296069,1254852.602147972,0.0238010791026751,17.12585225861794,0.02658690057194344,1254852.602147972,14.523756969305238,19.57359606032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0116303691001921
2002-Aug,0.31090264834643094,223.70720249383922,0.32861435362513547,23.433874567859885,23.553823805438654,0.0,0.0,0.0,102.66698596772767,0.0,0.0,223.70720249383922,20.265762959610313,14582.047345720966,23.03067568026091,0.28063136759313523,201.92577486933212,0.2826511886282661,11.720018171371198,0.045259541679861806,17.38375870078133,12508.327119318901,17.43470302644695,906113.8267744781,1026669.859677277,0.02024074416209254,14.564045295136232,0.02299392858054824,1026669.859677277,11.88275300552404,13.36848378935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1326534605232458
2002-Sep,0.09714438386482924,69.89936711048313,0.10375770701644865,24.918793551052353,24.992339392868722,0.0,0.0,0.0,83.71162125225956,0.0,0.0,69.89936711048313,16.487199927968017,11863.216323370034,18.849956829025476,0.3179699674006661,228.79242831344266,0.3192769319467645,11.95873281223881,0.0,14.626108271898028,10524.084572069782,14.85020036599933,738187.890705195,837116.2125225957,0.016503703631599618,11.875091414784823,0.01886882565468016,837116.2125225954,9.688845052344856,8.753639379733334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3536695947416533
2002-Oct,0.1214689279132393,87.40187385962012,0.1304247097569922,25.747517873400255,25.80899403385695,0.0,0.0,0.0,65.54751651337182,0.0,0.0,87.40187385962012,12.909736944182958,9289.08503055435,14.75981277203543,0.3468710803508807,249.58796402675313,0.34795526790062525,12.205767895979593,0.0,7.54997664632635,5432.517746074309,7.906062239176131,578012.7326665992,655475.1651337184,0.012922659603786744,9.298383413968319,0.014774587359394822,655475.1651337184,7.586518114973592,6.154899812580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32942110330679303
2002-Nov,0.1577862963873828,113.53370948887384,0.17115700882465001,26.364486899823735,26.383149901286078,1.3331366188932806E-9,9.592464558950901E-7,1.2897431339765917E-8,51.30795356779275,0.0,0.0,113.53370948887384,10.105221661135435,7271.1212992750525,11.553386438713018,0.2518978617150935,181.25083931634006,0.2704262156722975,12.408634644234434,0.0,0.8839105648809312,636.0098917649901,1.1574564554901978,452445.0662169764,513079.5452703918,0.010115336998133568,7.2783996989740265,0.011564951390103124,513079.54527039186,5.938420662851758,4.761887653566665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17553340817754573
2002-Dec,0.012091973840891144,8.700670949448654,0.012583884432850148,27.122886442379208,27.166146253740923,0.0,0.0,0.0,40.17493489485408,0.0,0.0,8.700670949448654,7.9125475506983936,5693.402377177074,9.046483356174008,0.041716297901590156,30.016586708408102,0.053254609861590675,12.504114788698477,0.0,0.025480562242254402,18.334309236353977,0.0506044796065083,354271.6053710449,401749.34894854063,0.00792046801871711,5.69910147865573,0.009055538895069078,401749.3489485407,4.6498767239414445,2.959536575516128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09337890701498489
2003-Jan,0.09126417520214976,65.66831588913004,0.09599390486770669,27.540031212740374,27.574419110195365,0.0,0.0,0.0,31.326510431255972,0.0,0.0,65.66831588913004,6.1698296222133155,4439.445376196992,7.054019028657298,0.07948511708068325,57.19280062935191,0.08147947760341262,12.450466826643348,0.0,0.05219831003020687,37.558824197445084,0.049940915597700156,276244.20973424823,313265.10431255965,0.006176005627841154,4.443889265462453,0.0070610801087660656,313265.10431255965,3.6257535221361077,1.8788516752580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03793374448007867
2003-Feb,0.2816210446142535,202.63788806278464,0.30333069238579563,26.737588638507788,26.808111086202096,6.849464082028031E-7,4.928470235046531E-4,3.409269799663731E-6,24.711019881362414,0.0,0.0,202.63788806278464,4.866893259423257,3501.9292427786713,5.564360730288678,0.24034571483646933,172.93859599914796,0.2532162258796677,12.280478288510734,0.0,0.5063849707224922,364.3647482186329,0.6247118841443939,217909.72003464313,247115.12728385927,0.004871765024447705,3.5054346774561265,0.005569930660949632,247115.12728385927,2.8601287880076307,3.387043322821428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060125354628277
2003-Mar,0.6825869588364037,491.14930294810483,0.731731592633266,26.56938428998118,26.619878699253242,0.06626309681401944,47.679014944656366,0.10811108960857542,19.511087948886964,0.0,0.0,491.14930294810483,3.8427544827509093,2765.019403273073,4.393454098990007,0.35165324340112586,253.0289264100895,0.35493059677296623,12.049476620434053,0.0,5.522979354548354,3974.010087751078,6.025153066294203,568435.6852741144,671901.0289354332,0.0038466010838347437,2.767787190463536,0.004397851950940947,671901.0289354332,7.7766322793452956,5.026368910322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23370799781250604
2003-Apr,0.22113711526146537,159.11722105235006,0.24721491246467364,26.643983803483323,26.70316664167251,4.8182029366809115E-5,0.0346689455926232,4.461292187349409E-4,15.272493113211867,0.0,0.0,159.11722105235006,3.007953299545517,2164.3457251082805,3.4390187592724706,0.34105172190514954,245.40069703135322,0.3422477324100809,11.801830967325646,0.0,6.986019900581079,5026.72774528401,7.715932640864131,134691.1576722538,153071.6205880449,0.003010964263809325,2.166512237345626,0.003442461220492963,153071.6205880449,1.7716622753245936,4.285332775133332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1441990800734819
2003-May,0.3914956802426675,281.6971932574893,0.4243717673687895,25.69948676962838,25.779059692382877,5.993404096289113E-4,0.43124999768479644,0.0018373316717084517,11.9586023966964,0.0,0.0,281.6971932574893,2.3552747590357908,1694.7167553913719,2.6928057961501164,0.3123163078703892,224.72438848136764,0.313868929138986,11.596955491163309,0.0,8.045618838198731,5789.152624456353,9.655690877334907,108399.62822109928,123898.52394381196,0.0023576323914272185,1.6964131685599322,0.0026955012974475643,123898.52394381196,1.4340106937941202,4.943687754258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059602634475562105
2003-Jun,0.4642398435762357,334.0396012866883,0.496325659331598,23.815276665799193,23.90672895560356,0.0030979881916550836,2.229129521411691,0.005853650981024886,9.459689296450591,0.0,0.0,334.0396012866883,1.8646934283040997,1341.7233740953598,2.311751462691868,0.2760016965710305,198.5945367524159,0.2776325427311776,11.496333642849844,0.001585458897399103,12.489730753633587,8986.873356200265,14.871229172111669,100482.50350666435,116888.18817862285,0.0018649729423490494,1.3419244959107777,0.0022987116509075698,116888.18817862285,1.3528725483636905,9.550584014099996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17012834740549776
2003-Jul,0.2983128873351881,214.64835326604853,0.3191436431396384,23.195107548332544,23.297892144771577,0.0,0.0,0.0,7.695429697506374,0.0,0.0,214.64835326604853,1.5184338344094828,1092.5753996448339,2.374640460049849,0.26856969013820603,193.24690341173493,0.2703137360240269,11.543543622556387,0.002800926380176085,14.966699831773306,10769.154163653997,17.506499044272577,64633.925042871495,76954.29697506377,0.0015171500580873937,1.0916516699462613,0.0023498927882193345,76954.29697506377,0.8906747335076824,7.1864282700322555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753113232861081
2003-Aug,0.2572891506697626,185.13009276207168,0.2734034786061998,23.99130658333793,24.056397060790797,0.0,0.0,0.0,6.215273203027898,0.0,0.0,185.13009276207168,1.2241126186825242,880.7992177594423,2.239675070696479,0.2898002294460301,208.52314689582605,0.29096718788669973,11.720018171371198,0.0,14.050921471949168,10110.214086847778,16.63609734800246,50398.471892181624,62152.732030278974,0.0012253379566391637,0.8816808986581004,0.0022419169876841632,62152.732030278974,0.7193603244245249,4.7913039575483864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042374247242951184
2003-Sep,0.2737995283922071,197.00998645885727,0.29753270679939714,24.579820884986418,24.662470981233284,0.0,0.0,0.0,5.586544618252057,0.0,0.0,197.00998645885727,1.1071200459131538,796.6182649563965,3.193989801951484,0.3122183778415378,224.65392381047803,0.3136574137198924,11.95873281223881,0.006836995008208266,14.95229304399501,10758.787889169213,16.885945226038388,39449.89212831949,55865.44618252058,0.0011013844353402857,0.7924912579891844,0.003130976264263462,55865.44618252058,0.6465908122976918,12.063894207966664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04728427320731132
2003-Oct,0.10959165306434311,78.85568763757051,0.11895328449517588,25.715444363719417,25.779997621667675,0.0,0.0,0.0,4.573933643214976,0.0,0.0,78.85568763757051,0.9008469469931445,648.1963130863943,2.82943741793133,0.3462142851052067,249.1153729188855,0.34735933364566274,12.205767895979593,0.0,8.541955814114495,6146.287428443756,10.400566478644556,30889.886219495027,45739.33643214978,9.017486956888332E-4,0.6488451582446388,0.0028322696876189484,45739.33643214978,0.5293904679646964,3.947139855290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24388111877262678
2003-Nov,0.0707003161936884,50.87177621432276,0.08340359565948022,26.664517299772907,26.717734634536228,0.0,0.0,0.0,3.5802908709800465,0.0,0.0,50.87177621432276,0.7051466750625554,507.3819437211862,2.2147695501564955,0.24415892915041779,175.6823600398207,0.32314685950532523,12.408634644234434,0.0,1.6485808192702798,1186.2214912785566,2.863816949252176,24179.357696045263,35802.90870980046,7.058525275901455E-4,0.5078898335547407,0.002216986536693189,35802.90870980046,0.41438551747454244,1.9723554134666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1791402637654182
2003-Dec,0.10987577055070297,79.06012181782339,0.12038072827841903,27.089562290208075,27.12996693021153,0.0,0.0,0.0,2.8034240823152676,0.0,0.0,79.06012181782339,0.5521409409660011,397.28804480361737,1.734199403745003,0.09895160547422777,71.19973715453135,0.1075665840421935,12.504114788698477,0.0,0.05738548577924516,41.29120982308384,0.07567042494095115,18932.81750078961,28034.24082315267,5.526936346006016E-4,0.3976857305341515,0.0017359353390840868,28034.24082315267,0.3244703798976004,1.2141583486451617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475343101286271
2004-Jan,0.8819765883203168,634.6183163365893,0.8882146261385029,26.148100424666318,26.221930307849284,0.026930006800294382,19.377244023090622,0.04442748461831925,2.185977251431271,0.0,0.0,634.6183163365893,0.4410377446499154,317.3447398231449,1.3522465152334129,0.2804692239804344,201.80910589210575,0.29134907867773235,12.450466826643348,0.010504403601230729,5.481949270279769,3944.487259886376,5.036057883054587,175492.41244953388,215632.21274521892,4.3096430535403865E-4,0.31009648723875033,0.001353600115348762,215632.21274521892,2.4957432030696634,7.564343745290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711083769829972
2004-Feb,0.6343046442357781,456.4081980180561,0.6294600593919509,25.827636541616776,25.92492846578035,0.06577169031276509,47.32542781933731,0.09972627870894787,53.62670015808136,0.0,0.0,456.4081980180561,10.994578930075747,7911.050317925634,10.20479531803933,0.35237596589864156,253.54895487867444,0.3541625368531375,12.276744598949735,0.43267469554730487,15.638715763393709,11252.697179108069,15.649922855713271,883794.4646823637,1009521.2797741867,0.010572476711239686,7.607330465282114,0.009833278758209642,1009521.2797741866,11.684274071460495,18.659377648896545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310554710526307
2004-Mar,0.34813345450094924,250.49629398506758,0.3608337402969922,26.142810162397378,26.22840906313127,0.0032179407578178678,2.3154403108210264,0.005262580264039988,48.28948144509146,0.0,0.0,250.49629398506758,9.510726504793796,6843.357659985833,8.782008746707534,0.344961480032577,248.2139283041205,0.3465883637099854,12.041245995902008,0.0,13.471797790730788,9693.510854140222,13.68440125819722,456045.4452524141,506049.2175591248,0.009520246751545341,6.8502078678536895,0.008790799546253784,506049.2175591248,5.857051129156536,4.792650192032259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07667772085651699
2004-Apr,0.6141791363299757,441.9270699340072,0.6396327752837423,25.91727799382043,25.97492740688132,0.01808147364592145,13.010361628659968,0.034680553490373564,40.14919053239495,0.0,0.0,441.9270699340072,7.996282119470113,5753.652832525645,7.585235395058821,0.3270577971657185,235.33149443041827,0.3282031197823112,11.794115792158676,0.08880498127278373,14.62631945917495,10524.236529974207,14.952082403669458,466551.5289896515,531595.5216105491,0.007915392530728057,5.695449456952596,0.007486305622222405,531595.5216105491,6.152725944566541,6.232190799633332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20532613692003862
2004-May,0.38701173274655687,278.4708091921902,0.40543060664392055,24.92623633323954,24.98776362069705,0.002597899067753557,1.869294893110462,0.004553069445087944,43.74394071672491,0.0,0.0,278.4708091921902,8.68177635480299,6246.894040111297,8.811215907414338,0.29888090298570047,215.05706381523387,0.3000675574875823,11.5916619366566,0.06630474590308488,16.654646549818633,11983.701033103052,16.69115396283737,406921.16972649697,456132.35609835375,0.008624095704604507,6.205390447386832,0.008740276991167915,456132.35609835375,5.27930967706428,6.228481600322579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016114605449493728
2004-Jun,1.2055308839748369,867.4288977861381,1.296273227404508,23.25004804455501,23.369311646171102,0.11176568402661775,80.41999205019657,0.19016203646703686,80.72024663416836,0.0,0.0,867.4288977861381,16.709513324235875,12023.179926834007,17.25200940034309,0.2672133134292366,192.2709347581863,0.2692193294014474,11.495460570543939,0.8114716355916177,17.9265575276872,12898.893130029586,17.948291573656117,1383749.3766807197,1611402.3868436494,0.015913955644288543,11.450743558247021,0.016444937444761033,1611402.3868436492,18.650490588468156,23.205511712833335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698454960572559
2004-Jul,0.9499593339013964,683.5346890747447,0.9954317934923991,22.767310676878072,22.88840068823661,0.06062416720226273,43.621573892883326,0.09838865590310106,177.76510473380495,0.0,0.0,683.5346890747447,35.64679317469221,25649.329207711206,36.33523071329506,0.2623890306758981,188.7996655215664,0.26436396702159143,11.547502211698715,0.6355393234438641,17.93755372636505,12906.80534582244,17.938063320985723,1953361.6217923963,2213866.786266882,0.03504630015139975,25.21724985723833,0.035729613721013985,2213866.786266882,25.623458174385217,23.876155175161294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34484636048432504
2004-Aug,0.434894846264485,312.9246725759939,0.47499686391722123,22.965136739947084,23.077379712519036,0.004666801882895285,3.357955293620356,0.009619086578550201,198.37482443161048,0.0,0.0,312.9246725759939,39.28903408496561,28270.070874530247,40.43746266530129,0.273804891559665,197.01384547773284,0.27564116582885523,11.727171248114576,0.21864765410630635,17.579515952117646,12649.182487702685,17.590076180468238,1799264.2430311304,2017327.7972523076,0.039109495926786086,28.1408858086556,0.04022722555934351,2017327.7972523076,23.3487013570869,16.585256760322583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15838268901372574
2004-Sep,0.38896606227707853,279.8770294169114,0.4270806902795988,23.9500878527007,24.047309484543316,0.013438583708565793,9.66961196024514,0.02526181298076796,172.6589109430089,0.0,0.0,279.8770294169114,34.04963021611656,24500.10497533472,35.4136164714608,0.30141161407379313,216.87801420227117,0.30307266924100434,11.966976146009095,0.0440531949239956,16.516296294506212,11884.152352045296,16.673694487454203,1618924.771856707,1823285.2290325405,0.034039616637830394,24.492899795201108,0.035394569965903976,1823285.2290325402,21.10283829898773,8.453300473966666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19988076771694038
2004-Oct,0.06685955702582586,48.10819252191977,0.07716868329961564,25.623824525921734,25.67540834257439,0.0,0.0,0.0,137.20071150459248,0.0,0.0,48.10819252191977,27.0220015691623,19443.43803107661,28.175056142037715,0.34491463068560896,248.18021827815372,0.3458108129451299,12.213431741884966,0.0,11.998517116415139,8633.425004462466,12.569336019959477,1224138.817705801,1372007.1150459242,0.02704905061978207,19.462900932008615,0.028203259401439158,1372007.1150459242,15.879711979698193,7.428160713677417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4957822253253602
2004-Nov,0.04480287315397596,32.23750415208504,0.050799586966893906,26.426384846830228,26.472604406095396,0.0,0.0,0.0,107.39518611524639,0.0,0.0,32.23750415208504,21.151733514366853,15219.539484661034,22.054298151947787,0.31436368828108063,226.19756262945714,0.3457995249119033,12.413817876613,0.0,3.58341492022055,2578.4139551104136,4.355216063189599,958206.5188780868,1073951.861152464,0.02117290642078763,15.234774258919954,0.02207637452647427,1073951.8611524643,12.429998392968335,4.4657558917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43998885240943664
2004-Dec,0.05591695710805631,40.234543234487944,0.06581628622498839,26.78331347103639,26.825826981457773,0.0,0.0,0.0,84.09212042534352,0.0,0.0,40.234543234487944,16.562140131552862,11917.13887239768,17.26886244323699,0.05591695710805631,40.23454323448795,0.06581628622498839,12.504821137079412,0.0,0.033738396144790975,24.276159300419046,0.05342156711617897,750290.7801787034,840921.204253435,0.016578718850403264,11.929067940338014,0.017286148591828816,840921.204253435,9.732884308488835,2.907403838387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13344783461356824
2005-Jan,0.00989046264317285,7.116593380731236,0.002497698618042945,27.276838687270743,27.340799427924853,0.0,0.0,0.0,65.57105057134467,0.0,0.0,7.116593380731236,12.914372032037075,9292.42016630399,13.465440600708481,0.00989046264317285,7.116593380731236,0.002497698618042945,12.450466826643348,0.0,0.0,0.0,0.0,585041.1957918043,655710.5057134468,0.012927299331368445,9.301721888192182,0.013478919520228705,655710.5057134468,7.589241964276005,2.1869030923225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10405629763910171
2005-Feb,0.14593223462744895,105.0042260360692,0.16074633647365857,27.439952954575155,27.50110861527626,0.0,0.0,0.0,51.72384386272531,0.0,0.0,105.0042260360692,10.187132229083849,7330.059311247221,10.621826874895602,0.14593223462744892,105.0042260360692,0.16074633647365855,12.280478288510734,0.0,0.09761014961115558,70.23450466136049,0.13788627879295473,461492.9790010356,517238.4386272531,0.01019732955864249,7.337396707955177,0.010632459334229833,517238.4386272531,5.986556002630244,2.551631110142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08208182795793498
2005-Mar,0.12366962214950641,88.985363591078,0.12772994480808023,27.661967248842746,27.74667432091505,0.0,0.0,0.0,40.83961210444747,0.0,0.0,88.985363591078,8.043457284355405,5787.597297842372,8.38667927624657,0.11224338415368956,80.76371687732994,0.11670122636012818,12.049476620434053,0.0,0.06386502101295335,45.95350108468147,0.05674283192038172,364381.1604827459,408396.1210444745,0.008051508793148554,5.793390688530903,0.008395074350597167,408396.1210444745,4.72680695653327,2.698578942193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053383137415700166
2005-Apr,0.4317507456471314,310.6623632736826,0.4319438739788819,26.435977460015796,26.552112752479733,6.909030942325998E-5,0.04971331033272192,1.0181667185100648E-4,31.96760202431452,0.0,0.0,310.6623632736826,6.296094113436637,4530.297854476312,6.564754452685414,0.33683498620793867,242.3665828110464,0.3390991331831639,11.801830967325646,0.0,2.168882745249958,1560.6000593999004,2.2645830321942793,285644.290405114,320173.1533464724,0.006302396509946582,4.534832687163474,0.006571325778463878,320173.1533464724,3.70570779336195,9.025277352066665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411650266048146
2005-May,0.8467000798420214,609.2354221496079,0.9025806517936179,25.002042410835116,25.123841996773052,0.0270874162435892,19.49050657132841,0.04952313661478935,25.096765703303994,0.0,0.0,609.2354221496079,4.985898218518803,3587.5581900512384,5.238520197479609,0.3003153509444048,216.089207933888,0.3025412161977989,11.596955491163309,0.04303141572617271,10.895335946589546,7839.640922344988,11.086260940493021,381917.88507544756,445872.72274632414,0.0049478146174100415,3.560155477625838,0.005173042166613499,445872.72274632414,5.160563920675048,13.74835175035484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794706437346332
2005-Jun,1.2036620054647358,866.0841630741013,1.2631544376980994,23.704069158549302,23.83090929949667,0.10785433249690753,77.60561425915733,0.1757935052720862,93.29394494595623,0.0,0.0,866.0841630741013,19.198606843108948,13814.184766497458,19.709671330343117,0.27419535979663606,197.2948033834313,0.2763626582175268,11.496333642849844,0.8241458138847212,17.96814401580475,12928.816313276171,17.968833329002162,1479083.2906324407,1708995.592051136,0.018392853883107338,13.234412475904936,0.018914136028710258,1708995.592051136,19.780041574665926,38.52305730233334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735618790446293
2005-Jul,0.3845981144312949,276.73411185600855,0.4151707985605214,22.87332488032987,23.004619788730043,0.0025694629332687698,1.848833928467144,0.0062911734545829075,126.88173262940056,0.0,0.0,276.73411185600855,25.145776739839533,18093.417341160875,26.046170104414593,0.2637042868259302,189.7460462470166,0.2658544479178148,11.543543622556387,0.15612223578888376,17.626485366898944,12682.978907383831,17.63876311597992,1146866.3982832006,1287305.6655786769,0.025014669173223866,17.999080071570674,0.02589385557538721,1287305.6655786769,14.899371129382834,17.81758803548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08302734801831525
