COMID,Run Day,Date,Precipitation,Temperature,Runoff,GwFlow (cm),snow,melt,water,saturated storage,Evapotranspiration,daylight hours,percolation,unsaturated storage,modeled inflow,Modeled Flow (M3/Second),Modeled Flow (M3/day),deep seepage,Generated Flow(M3/Day),Water Balance
307668800,15,15/01/2001,0.0,25.920353114249263,0.0,0.0,0.0,0.0,0.0,0.0,0.36480427813020966,12.46111547565431,0.0,1.0939909274373418,0.0,0.0,0.0,0.0,0.0,-0.36480427813020966
307668800,16,16/01/2001,0.33372825098671954,25.350839960586576,0.0,0.0,0.0,0.0,0.33372825098671954,0.0,0.3531398265935566,12.456993553543311,0.0,1.074579351830505,0.0,0.0,0.0,0.0,0.0,-0.01941157560683704
307668800,17,17/01/2001,0.0,25.420446842474313,0.0,0.0,0.0,0.0,0.0,0.0,0.3542767205465443,12.452733063815455,0.0,0.7203026312839607,0.0,0.0,0.0,0.0,0.0,-0.3542767205465443
307668800,18,18/01/2001,0.0,25.475015955154003,0.0,0.0,0.0,0.0,0.0,0.0,0.35510969349958993,12.448336227144006,0.0,0.36519293778437073,0.0,0.0,0.0,0.0,0.0,-0.35510969349958993
307668800,19,19/01/2001,0.0,25.676270847906878,0.0,0.0,0.0,0.0,0.0,0.0,0.35886767216120646,12.44380530692683,0.0,0.006325265623164267,0.0,0.0,0.0,0.0,0.0,-0.35886767216120646
307668800,20,20/01/2001,0.0,25.921701735227185,0.0,0.0,0.0,0.0,0.0,0.0,0.006325265623164267,12.43914260580533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006325265623164267
307668800,21,21/01/2001,0.0,25.754417181588888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43435046220384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,22,22/01/2001,0.0,26.114417181588887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429431246899366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,23,23/01/2001,0.0,26.15529715063536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424387359631156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,24,24/01/2001,0.0,26.777619468884797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419221225759165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,25,25/01/2001,0.0,26.145056225849384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.413935292980007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,26,26/01/2001,0.0,26.220634304327508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.408532028108574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,27,27/01/2001,0.0,26.194972186301058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403013913932892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,28,28/01/2001,0.0,26.58468516395278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.397383446149407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,29,29/01/2001,0.0,26.280888211733917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391643130385253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,30,30/01/2001,0.0,26.42351163269223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.385795479313613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,31,31/01/2001,0.0,26.89010850537519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.379843009867724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,32,01/02/2001,0.0,26.71737300720559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.373788240558468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,33,02/02/2001,0.0,27.666328217059135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367633688900103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,34,03/02/2001,0.0,27.01719735987594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.361381868948028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,35,04/02/2001,0.3376210846968324,26.24282008992709,0.0,0.0,0.0,0.0,0.3376210846968324,0.0,0.3376210846968324,12.35503528895201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,36,05/02/2001,0.015421748656703399,26.768070799056613,0.0,0.0,0.0,0.0,0.015421748656703399,0.0,0.015421748656703399,12.3485964491278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,37,06/02/2001,0.0,27.153989800981808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.342067839549525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,38,07/02/2001,0.0,27.276216116706525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.335451938164821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,39,08/02/2001,0.0,27.58923266037399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.328751208934126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,40,09/02/2001,0.0,26.681187034740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.321968100095162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,41,10/02/2001,0.0,26.374766661562838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.315105042553174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,42,11/02/2001,0.0,27.19108379015683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.308164448397125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,43,12/02/2001,0.2634999739922996,27.06417353714295,0.0,0.0,0.0,0.0,0.2634999739922996,0.0,0.2634999739922996,12.301148709541565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,44,13/02/2001,0.0,27.164775470325207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29406019649362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,45,14/02/2001,0.05320015638728008,26.88040561555962,0.0,0.0,0.0,0.0,0.05320015638728008,0.0,0.05320015638728008,12.286901257244178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,46,15/02/2001,0.5380009383283051,26.192437929565344,0.0,0.0,0.0,0.0,0.5380009383283051,0.0,0.3596698038308515,12.279674216281965,0.0,0.17833113449745358,0.0,0.0,0.0,0.0,0.0,0.17833113449745358
307668800,47,16/02/2001,0.30146755166228917,27.020888211733922,0.0,0.0,0.0,0.0,0.30146755166228917,0.0,0.3761424895395923,12.272381373728999,0.0,0.10365619662015046,0.0,0.0,0.0,0.0,0.0,-0.07467493787730312
307668800,48,17/02/2001,0.0,27.181664626954667,0.0,0.0,0.0,0.0,0.0,0.0,0.10365619662015046,12.265025004595545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10365619662015046
307668800,49,18/02/2001,0.0,26.984082523174752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25760735815251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,50,19/02/2001,0.0,26.463021496023142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.250130657418941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,51,20/02/2001,0.0,27.05107922615437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.242597098762094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,52,21/02/2001,0.0,26.892340077295017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.235008851607342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,53,22/02/2001,0.0,27.3956484695487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227368058255044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,54,23/02/2001,0.0,26.967967507466366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.219676833801335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,55,24/02/2001,0.0,27.52205033988367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.211937266159651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,56,25/02/2001,0.0,27.375059076223973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.204151416179704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,57,26/02/2001,0.10640031231487077,26.70767964680769,0.0,0.0,0.0,0.0,0.10640031231487077,0.0,0.10640031231487077,12.196321317860562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,58,27/02/2001,0.0,27.02466025736252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188448978654337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,59,28/02/2001,0.0,27.150199954703663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180536379856973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,60,01/03/2001,0.10640031231487077,26.961272080320427,0.0,0.0,0.0,0.0,0.10640031231487077,0.0,0.10640031231487077,12.17258547708256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,61,02/03/2001,0.05320015638728008,27.14845764413545,0.0,0.0,0.0,0.0,0.05320015638728008,0.0,0.05320015638728008,12.164598200817577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,62,03/03/2001,0.0,27.30700363039242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.156576457051386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,63,04/03/2001,0.0,27.127302186566133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.148522127979364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,64,05/03/2001,0.0,27.39244319576046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14043707277498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,65,06/03/2001,0.0,27.244283929270807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132323128427178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,66,07/03/2001,0.0,27.384294456257926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.124182110639376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,67,08/03/2001,0.10640031231487077,27.35042148984338,0.0,0.0,0.0,0.0,0.10640031231487077,0.0,0.10640031231487077,12.116015814786504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,68,09/03/2001,0.0,25.811354275526252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.107826016926364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,69,10/03/2001,0.08944614296531456,26.959425514540044,0.0,0.0,0.0,0.0,0.08944614296531456,0.0,0.08944614296531456,12.099614474861825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,70,11/03/2001,0.06785569473786768,26.395379334354583,0.0,0.0,0.0,0.0,0.06785569473786768,0.0,0.06785569473786768,12.091382929250182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,71,12/03/2001,0.14496443802138467,26.873993485069903,0.0,0.0,0.0,0.0,0.14496443802138467,0.0,0.14496443802138467,12.083133104756199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307668800,72,13/03/2001,0.6221437180718977,25.619136076371245,0.0,0.0,0.0,0.0,0.6221437180718977,0.0,0.3368260740445113,12.074866711245305,0.0,0.2853176440273864,0.0,0.0,0.0,0.0,0.0,0.2853176440273864
307668800,73,14/03/2001,4.818121970931358,24.94466323385485,0.09048124818099403,0.0,0.0,0.0,4.818121970931358,0.0,0.3238856227690168,12.066585445013445,0.0,4.689072744008733,262.86598040307985,3.3590275314085454,290219.97871369834,0.0,289957.11273329525,4.403755099981347
307668800,74,15/03/2001,0.7358892366183203,25.46787307704866,0.0,0.0,0.0,0.0,0.7358892366183203,0.0,0.33307175534530087,12.058290990050155,0.0,5.091890225281752,0.0,0.0,0.0,0.0,0.0,0.4028174812730194
307668800,75,16/03/2001,0.0,26.43312219866806,0.0,0.0,0.0,0.0,0.0,0.0,0.351007448584057,12.049985019331437,0.0,4.740882776697695,0.0,0.0,0.0,0.0,0.0,-0.351007448584057
307668800,76,17/03/2001,0.10486789162201797,26.605353204512973,0.0,0.0,0.0,0.0,0.10486789162201797,0.0,0.3538913496014099,12.041669196139024,0.0,4.491859318718302,0.0,0.0,0.0,0.0,0.0,-0.2490234579793919
307668800,77,18/03/2001,0.00886669241131688,26.2204895235871,0.0,0.0,0.0,0.0,0.00886669241131688,0.0,0.34592431371817556,12.033345175402694,0.0,4.154801697411443,0.0,0.0,0.0,0.0,0.0,-0.3370576213068587
307668800,78,19/03/2001,0.06785569473786768,26.514472224031294,0.0,0.0,0.0,0.0,0.06785569473786768,0.0,0.3511372660076925,12.025014605062276,0.0,3.871520126141619,0.0,0.0,0.0,0.0,0.0,-0.28328157126982484
307668800,79,20/03/2001,0.026600078233950643,26.76264060852586,0.0,0.0,0.0,0.0,0.026600078233950643,0.0,0.3555115038202042,12.016679127446043,0.0,3.5426087005553653,0.0,0.0,0.0,0.0,0.0,-0.3289114255862535
307668800,80,21/03/2001,0.2337123272637299,26.62285319418858,0.0,0.0,0.0,0.0,0.2337123272637299,0.0,0.35227696045769263,12.008340380662169,0.0,3.4240440673614025,0.0,0.0,0.0,0.0,0.0,-0.11856463319396274
307668800,81,22/03/2001,0.694917344999878,26.34564149512883,0.0,0.0,0.0,0.0,0.694917344999878,0.0,0.346413009724475,12.0,0.0,3.7725484026368057,0.0,0.0,0.0,0.0,0.0,0.34850433527540303
307668800,82,23/03/2001,0.14188008850616823,26.504277090968674,0.0,0.0,0.0,0.0,0.14188008850616823,0.0,0.3489943660263906,11.991659619337831,0.0,3.565434125116583,0.0,0.0,0.0,0.0,0.0,-0.20711427752022238
307668800,83,24/03/2001,0.0,27.24893524175322,0.0,0.0,0.0,0.0,0.0,0.0,0.3631807330078609,11.983320872553957,0.0,3.202253392108722,0.0,0.0,0.0,0.0,0.0,-0.3631807330078609
307668800,84,25/03/2001,0.0,27.460988348303918,0.0,0.0,0.0,0.0,0.0,0.0,0.36694401198991233,11.974985394937724,0.0,2.83530938011881,0.0,0.0,0.0,0.0,0.0,-0.36694401198991233
307668800,85,26/03/2001,0.0,27.302908557360134,0.0,0.0,0.0,0.0,0.0,0.0,0.3632520514140248,11.96665482459731,0.0,2.472057328704785,0.0,0.0,0.0,0.0,0.0,-0.3632520514140248
307668800,86,27/03/2001,0.06206684879859696,27.127224196507104,0.0,0.0,0.0,0.0,0.06206684879859696,0.0,0.35924385026317207,11.958330803860976,0.0,2.17488032724021,0.0,0.0,0.0,0.0,0.0,-0.2971770014645751
307668800,87,28/03/2001,0.0,27.34728481587377,0.0,0.0,0.0,0.0,0.0,0.0,0.363130783812786,11.950014980668566,0.0,1.811749543427424,0.0,0.0,0.0,0.0,0.0,-0.363130783812786
307668800,88,29/03/2001,0.35943055777574545,25.08912840516182,0.0,0.0,0.0,0.0,0.35943055777574545,0.0,0.3198008136404664,11.941709009949845,0.0,1.851379287562703,0.0,0.0,0.0,0.0,0.0,0.03962974413527903
307668800,89,30/03/2001,2.224357075718008,24.820526049701197,0.0,0.0,0.0,0.0,2.224357075718008,0.0,0.3145729301964583,11.933414554986557,0.0,3.761163433084253,0.0,0.0,0.0,0.0,0.0,1.9097841455215494
307668800,90,31/03/2001,2.2834696896702193,25.574561833614172,0.16168160144292248,0.0,0.0,0.0,2.2834696896702193,0.0,0.3277065078728806,11.925133288754697,0.0,5.55524501343867,213.46443182545946,5.999304875368394,518339.94123182923,0.0,518126.4768000038,1.7940815803544161
307668800,91,01/04/2001,0.44080332552874996,25.37318874140628,0.0,0.0,0.0,0.0,0.44080332552874996,0.0,0.3235847764140392,11.916866895243801,0.0,5.67246356255338,0.0,0.0,0.0,0.0,0.0,0.11721854911471075
307668800,92,02/04/2001,0.3971686237251103,25.540095834803022,0.0,0.0,0.0,0.0,0.3971686237251103,0.0,0.32617001031602816,11.908617070749818,0.0,5.7434621759624624,0.0,0.0,0.0,0.0,0.0,0.07099861340908215
307668800,93,03/04/2001,0.20908238197276516,25.897376835874063,0.0,0.0,0.0,0.0,0.20908238197276516,0.0,0.33228559579808514,11.900385525138176,0.0,5.620258962137142,0.0,0.0,0.0,0.0,0.0,-0.12320321382531998
307668800,94,04/04/2001,0.15959121709950766,24.571648974487065,0.0,0.0,0.0,0.0,0.15959121709950766,0.0,0.3080555345132262,11.892173983073638,0.0,5.471794644723424,0.0,0.0,0.0,0.0,0.0,-0.14846431741371854
307668800,95,05/04/2001,0.03990011731061536,25.328640107432125,0.0,0.0,0.0,0.0,0.03990011731061536,0.0,0.3209993828624064,11.883984185213496,0.0,5.1906953791716335,0.0,0.0,0.0,0.0,0.0,-0.28109926555179104
307668800,96,06/04/2001,0.2973637089771485,25.19078549081549,0.0,0.0,0.0,0.0,0.2973637089771485,0.0,0.31809063625825607,11.875817889360624,0.0,5.169968451890526,0.0,0.0,0.0,0.0,0.0,-0.020726927281107588
307668800,97,07/04/2001,0.4385096039988033,24.989833980474263,0.0,0.0,0.0,0.0,0.4385096039988033,0.0,0.31409173452913425,11.867676871572824,0.0,5.294386321360196,0.0,0.0,0.0,0.0,0.0,0.12441786946966904
307668800,98,08/04/2001,0.13867026278225492,25.715834349294887,0.0,0.0,0.0,0.0,0.13867026278225492,0.0,0.3266820825216283,11.85956292722502,0.0,5.106374501620822,0.0,0.0,0.0,0.0,0.0,-0.18801181973937336
307668800,99,09/04/2001,0.10640031231487077,26.09408791548761,0.0,0.0,0.0,0.0,0.10640031231487077,0.0,0.3331937874587962,11.851477872020636,0.0,4.879581026476896,0.0,0.0,0.0,0.0,0.0,-0.22679347514392542
307668800,100,10/04/2001,0.10603380276284845,26.11757736665265,0.0,0.0,0.0,0.0,0.10603380276284845,0.0,0.33317668811118845,11.843423542948614,0.0,4.652438141128556,0.0,0.0,0.0,0.0,0.0,-0.22714288534833998
307668800,101,11/04/2001,0.0,25.86340238271421,0.0,0.0,0.0,0.0,0.0,0.0,0.3280440884269604,11.835401799182424,0.0,4.324394052701596,0.0,0.0,0.0,0.0,0.0,-0.3280440884269604
307668800,102,12/04/2001,0.0,26.68738451248659,0.0,0.0,0.0,0.0,0.0,0.0,0.342967076872748,11.82741452291744,0.0,3.981426975828848,0.0,0.0,0.0,0.0,0.0,-0.342967076872748
307668800,103,13/04/2001,0.0,26.357381662112,0.0,0.0,0.0,0.0,0.0,0.0,0.33628748452067536,11.819463620143027,0.0,3.6451394913081723,0.0,0.0,0.0,0.0,0.0,-0.33628748452067536
307668800,104,14/04/2001,0.0,26.465636936529478,0.0,0.0,0.0,0.0,0.0,0.0,0.3378638031026732,11.811551021345664,0.0,3.307275688205499,0.0,0.0,0.0,0.0,0.0,-0.3378638031026732
307668800,105,15/04/2001,0.13156210614866173,24.864851576428624,0.0,0.0,0.0,0.0,0.13156210614866173,0.0,0.3085384214066606,11.80367868213944,0.0,3.1302993729475,0.0,0.0,0.0,0.0,0.0,-0.17697631525799887
307668800,106,16/04/2001,0.24823038970319394,25.926800117718397,0.0,0.0,0.0,0.0,0.24823038970319394,0.0,0.3270096951973139,11.795848583820296,0.0,3.0515200674533802,0.0,0.0,0.0,0.0,0.0,-0.07877930549411993
307668800,107,17/04/2001,1.405735528521968,24.987974084339232,0.0,0.0,0.0,0.0,1.405735528521968,0.0,0.30985933429303547,11.788062733840349,0.0,4.147396261682313,0.0,0.0,0.0,0.0,0.0,1.0958761942289326
307668800,108,18/04/2001,1.3536441519337084,25.483694100585794,0.0,0.0,0.0,0.0,1.3536441519337084,0.0,0.3181744067790793,11.780323166198665,0.0,5.182866006836941,0.0,0.0,0.0,0.0,0.0,1.035469745154629
307668800,109,19/04/2001,0.10636846494951274,25.486025804478732,0.0,0.0,0.0,0.0,0.10636846494951274,0.0,0.3178005451962609,11.772631941744956,0.0,4.971433926590193,0.0,0.0,0.0,0.0,0.0,-0.21143208024674814
307668800,110,20/04/2001,0.0,26.23457121385456,0.0,0.0,0.0,0.0,0.0,0.0,0.33092674716935827,11.76499114839266,0.0,4.640507179420835,0.0,0.0,0.0,0.0,0.0,-0.33092674716935827
307668800,111,21/04/2001,0.0,26.155050393579344,0.0,0.0,0.0,0.0,0.0,0.0,0.3290403439002662,11.757402901237906,0.0,4.3114668355205685,0.0,0.0,0.0,0.0,0.0,-0.3290403439002662
307668800,112,22/04/2001,0.38394177863861867,26.139235772984065,0.0,0.0,0.0,0.0,0.38394177863861867,0.0,0.3283295620838422,11.749869342581059,0.0,4.367079052075345,0.0,0.0,0.0,0.0,0.0,0.055612216554776495
307668800,113,23/04/2001,0.5543422969252375,25.64146094655894,0.0,0.0,0.0,0.0,0.5543422969252375,0.0,0.3189306092418859,11.742392641847491,0.0,4.6024907397586965,0.0,0.0,0.0,0.0,0.0,0.23541168768335163
307668800,114,24/04/2001,0.373097106944743,25.263703480826184,0.0,0.0,0.0,0.0,0.373097106944743,0.0,0.3118630210698485,11.734974995404457,0.0,4.663724825633591,0.0,0.0,0.0,0.0,0.0,0.06123408587489454
307668800,115,25/04/2001,0.3382203813734508,25.295555883473494,0.0,0.0,0.0,0.0,0.3382203813734508,0.0,0.3120287288603431,11.727618626271003,0.0,4.689916478146698,0.0,0.0,0.0,0.0,0.0,0.026191652513107677
307668800,116,26/04/2001,0.2202996486084645,25.39223836781179,0.0,0.0,0.0,0.0,0.2202996486084645,0.0,0.31333335100830056,11.720325783718035,0.0,4.596882775746862,0.0,0.0,0.0,0.0,0.0,-0.09303370239983608
307668800,117,27/04/2001,0.9607626258995946,25.567679909043168,0.0,0.0,0.0,0.0,0.9607626258995946,0.0,0.3160348961124257,11.713098742755822,0.0,5.241610505534031,0.0,0.0,0.0,0.0,0.0,0.644727729787169
307668800,118,28/04/2001,0.7483901228436118,24.2147598178576,0.0,0.0,0.0,0.0,0.7483901228436118,0.0,0.2925313124933087,11.70593980350638,0.0,5.697469315884335,0.0,0.0,0.0,0.0,0.0,0.4558588103503031
307668800,119,29/04/2001,1.111206591915152,24.127687187302477,0.0,0.0,0.0,0.0,1.111206591915152,0.0,0.29074254746309786,11.698851290458435,0.0,6.5179333603363885,0.0,0.0,0.0,0.0,0.0,0.8204640444520541
307668800,120,30/04/2001,0.18350905613869833,25.069233362566653,0.0,0.0,0.0,0.0,0.18350905613869833,0.0,0.3062153483451296,11.691835551602875,0.0,6.395227068129957,0.0,0.0,0.0,0.0,0.0,-0.12270629220643126
307668800,121,01/05/2001,0.3000491149250608,25.00311592644085,0.0,0.0,0.0,0.0,0.3000491149250608,0.0,0.30471843078004196,11.684894957446826,0.0,6.390557752274976,0.0,0.0,0.0,0.0,0.0,-0.004669315854981149
307668800,122,02/05/2001,0.235132108377982,25.667673950655395,0.0,0.0,0.0,0.0,0.235132108377982,0.0,0.31590652130848634,11.678031899904841,0.0,6.309783339344472,0.0,0.0,0.0,0.0,0.0,-0.08077441293050433
307668800,123,03/05/2001,0.041059186874855075,25.60738907648905,0.0,0.0,0.0,0.0,0.041059186874855075,0.0,0.31447812420734006,11.671248791065874,0.0,6.036364402011987,0.0,0.0,0.0,0.0,0.0,-0.273418937332485
307668800,124,04/05/2001,0.13635271130369928,24.509149894496353,0.0,0.0,0.0,0.0,0.13635271130369928,0.0,0.29533323924816246,11.664548061835179,0.0,5.877383874067524,0.0,0.0,0.0,0.0,0.0,-0.15898052794446318
307668800,125,05/05/2001,0.27929156849104314,25.684377662898957,0.0,0.0,0.0,0.0,0.27929156849104314,0.0,0.3151140073896778,11.657932160450475,0.0,5.84156143516889,0.0,0.0,0.0,0.0,0.0,-0.03582243889863468
307668800,126,06/05/2001,0.0,26.775836372165294,0.0,0.0,0.0,0.0,0.0,0.0,0.33447127440006563,11.651403550872203,0.0,5.507090160768824,0.0,0.0,0.0,0.0,0.0,-0.33447127440006563
307668800,127,07/05/2001,0.0,26.903212379728963,0.0,0.0,0.0,0.0,0.0,0.0,0.33646729603742853,11.644964711047992,0.0,5.170622864731396,0.0,0.0,0.0,0.0,0.0,-0.33646729603742853
307668800,128,08/05/2001,0.0,27.559320997092396,0.0,0.0,0.0,0.0,0.0,0.0,0.3485027750567793,11.638618131051972,0.0,4.822120089674616,0.0,0.0,0.0,0.0,0.0,-0.3485027750567793
